In how many different places do Starwood hotels and resorts worldwide operate,in how many different places do <A> operate,['http://dbpedia.org/resource/Starwood_Hotels_and_Resorts_Worldwide'],['http://dbpedia.org/resource/Starwood_Hotels_and_Resorts_Worldwide'],1.0,1.0
Count the number of artist whose pone of the field is writing ,count the number of artist whose pone of the field is <A> ,['http://dbpedia.org/resource/Writing'],['http://dbpedia.org/resource/Writing'],1.0,1.0
Who was the head coach of Middlesbrough F.C. season 2006-7 also the coach of England national under 21 footbal team ,who was the head coach of <A> 2006-7 also the coach of 21 <B> ,"['http://dbpedia.org/resource/2006–07_Middlesbrough_F.C._season', 'http://dbpedia.org/resource/England_national_under-21_football_team']","['http://dbpedia.org/resource/England_national_under_21_team', 'http://dbpedia.org/resource/Germany_footbal_team']",0.0,0.0
Who is the meaning of the name Isa which was also one of the subject of play The Prodigal Son ,who is meaning of <A> which was also one of subject of <B> ,"['http://dbpedia.org/resource/Isa_(name)', 'http://dbpedia.org/resource/The_Prodigal_Son_(play)']","['http://dbpedia.org/resource/10,000_metres_at_the_Olympics', 'http://dbpedia.org/resource/10,000_metres_at_the_Olympics']",0.0,0.0
How many players are in the San Francisco Giants,how many players are in the <A>,['http://dbpedia.org/resource/San_Francisco_Giants'],['http://dbpedia.org/resource/San_Francisco_Giants'],1.0,1.0
Which US state has Dorchester Bay and the Joseph Story,which us state has <B> and the <A>,"['http://dbpedia.org/resource/Joseph_Story', 'http://dbpedia.org/resource/Dorchester_Bay_(Boston_Harbor)']","['http://dbpedia.org/resource/Dorchester_Bay', 'http://dbpedia.org/resource/Joseph_Story']",0.5,0.5
Mac OS is the operating system of how many things,<A> is the operating system of how many things,['http://dbpedia.org/resource/Mac_OS'],['http://dbpedia.org/resource/Mac_OS'],1.0,1.0
Which company developed the language designed by Lars Bak,which company developed the language designed by <A>,['http://dbpedia.org/resource/Lars_Bak_(computer_programmer)'],['http://dbpedia.org/resource/Lars_Bak'],0.0,0.0
Where did Aghasalim Childagh die,where did <A> die,['http://dbpedia.org/resource/Aghasalim_Childagh'],['http://dbpedia.org/resource/Aghasalim_Childagh'],1.0,1.0
What is the birth location of the advisor of Richard Hofstadter ,what is the birth location of the advisor of <A> ,['http://dbpedia.org/resource/Richard_Hofstadter'],['http://dbpedia.org/resource/Richard_Hofstadter'],1.0,1.0
Name the office holder whose constituency are Duboce Triangle and Haight-Ashbury ,name the office holder whose constituency are <A> and <B> ,"['http://dbpedia.org/resource/Duboce_Triangle,_San_Francisco', 'http://dbpedia.org/resource/Haight-Ashbury']","['http://dbpedia.org/resource/Duboce_Triangle', 'http://dbpedia.org/resource/Haight-Ashbury']",0.5,0.5
Name the TV shows whose developer is J. Michael Straczynski and executive producer is Douglas Netter,name the tv shows whose developer is <A> and executive producer is <B>,"['http://dbpedia.org/resource/J._Michael_Straczynski', 'http://dbpedia.org/resource/Douglas_Netter']","['http://dbpedia.org/resource/J._Michael_Straczynski', 'http://dbpedia.org/resource/Douglas_Netter']",1.0,1.0
Name the first driver of 1999 San Marino Grand Prix ,name the first driver of <A> ,['http://dbpedia.org/resource/1999_San_Marino_Grand_Prix'],['http://dbpedia.org/resource/1999_San_Marino_Grand_Prix'],1.0,1.0
List the children of the parent of Marvin Bush.,list the children of the parent of <A>.,['http://dbpedia.org/resource/Marvin_Bush'],['http://dbpedia.org/resource/Marvin_Bush'],1.0,1.0
Which Tim Birton's movie has a screenplay by Daniel Waters ,which <B> birton movie has a screenplay by <A> ,"['http://dbpedia.org/resource/Daniel_Waters_(screenwriter)', 'http://dbpedia.org/resource/Tim_Burton']","['http://dbpedia.org/resource/2009_Tim_Hortons_Brier', 'http://dbpedia.org/resource/Daniel_Waters']",0.0,0.0
Who is the stock holder of the bank where  Peter Grauer works  ,who is the stock holder of the bank where <A> works ,['http://dbpedia.org/resource/Peter_Grauer'],['http://dbpedia.org/resource/Peter_Grauer'],1.0,1.0
In which areas did the pupils of Sylvain Levi work,in which areas did the pupils of <A> levi work,['http://dbpedia.org/resource/Sylvain_Lévi'],['http://dbpedia.org/resource/Sylvain'],0.0,0.0
Which awards have Puerto Ricons won,which awards have <A>ns won,['http://dbpedia.org/resource/Puerto_Rico'],['http://dbpedia.org/resource/Category:1661_in_Puerto_Rico'],0.0,0.0
Who starred in Nothing in Common and produced From the Earth to the Moon,who starred in <B> and produced to <A>,"['http://dbpedia.org/resource/From_the_Earth_to_the_Moon_(miniseries)', 'http://dbpedia.org/resource/Nothing_in_Common']","['http://dbpedia.org/resource/Song_from_the_Earth', 'http://dbpedia.org/resource/The_Soft_Moon']",0.0,0.0
How many parties have come in power in elections where Y. S. Rajasekhara Reddy won,how many parties have come in power in elections where <A> won,['http://dbpedia.org/resource/Y._S._Rajasekhara_Reddy'],['http://dbpedia.org/resource/Y._S._Rajasekhara_Reddy'],1.0,1.0
Who is the builder of the Stadium of Costa Rica women's national football team,who is the builder of the stadium of <A>,"[""http://dbpedia.org/resource/Costa_Rica_women's_national_football_team""]","[""http://dbpedia.org/resource/Costa_Rica_women's_national_football_team""]",1.0,1.0
Which serving railway line of the Rostov-Glavny is also the  place of birth of  Nina Vislova,which serving railway line of the <A> is also the place of birth of <B>,"['http://dbpedia.org/resource/Rostov-Glavny', 'http://dbpedia.org/resource/Nina_Vislova']","['http://dbpedia.org/resource/Rostov-Glavny', 'http://dbpedia.org/resource/Nina_Vislova']",1.0,1.0
What is the home town of the musician of Jack your Body ,what is the home town of the musician of <A> ,['http://dbpedia.org/resource/Jack_Your_Body'],['http://dbpedia.org/resource/Jack_Your_Body'],1.0,1.0
"What is the residence of the person, who starred in Men Will Be Men ","what is the residence of the person, who starred in <A> ",['http://dbpedia.org/resource/Men_Will_Be_Men'],['http://dbpedia.org/resource/Men_Will_Be_Men'],1.0,1.0
List the border of the admin region which shares border with North Korea ,list the border of the admin region which shares border with <A> ,['http://dbpedia.org/resource/North_Korea'],['http://dbpedia.org/resource/1948_in_North_Korea'],0.0,0.0
How many awards have been given to the ones who died of lung cancer,how many awards have been given to the ones who died of <A>,['http://dbpedia.org/resource/Lung_cancer'],['http://dbpedia.org/resource/Lung_cancer'],1.0,1.0
Which show's network is Prime time Entertainment and has Douglas Netter as executive producer ,which show is <A> and has <B> as executive producer ,"['http://dbpedia.org/resource/Prime_Time_Entertainment_Network', 'http://dbpedia.org/resource/Douglas_Netter']","['http://dbpedia.org/resource/Prime_Time_Entertainment_Network', 'http://dbpedia.org/resource/BOL_Network']",0.5,0.5
How many countries surround the sea into which the Upper Neratva flow,how many countries surround the sea into which the <A> neratva flow,['http://dbpedia.org/resource/Upper_Neretva'],['http://dbpedia.org/resource/Category:1792_in_Upper_Canada'],0.0,0.0
Who collaborated with Johnny Cash and Kris Kristofferson ,who collaborated with <A> and <B> ,"['http://dbpedia.org/resource/Johnny_Cash', 'http://dbpedia.org/resource/Kris_Kristofferson']","['http://dbpedia.org/resource/Johnny_Cash', 'http://dbpedia.org/resource/Kris_Kristofferson']",1.0,1.0
Is the Journal of Cerebral Blood Flow and Metabolism about Brains,is the of and <A> about <B>s,"['http://dbpedia.org/resource/Journal_of_Cerebral_Blood_Flow_&_Metabolism', 'http://dbpedia.org/resource/Brain']","['http://dbpedia.org/resource/Cerebral_blood_flow', 'http://dbpedia.org/resource/Brains']",0.0,0.0
Name the awards won by Elie Wiesel ,name the awards won by <A> ,['http://dbpedia.org/resource/Elie_Wiesel'],['http://dbpedia.org/resource/Elie_Wiesel'],1.0,1.0
What is the home stadium of Kenya's women national football team ,what is the home stadium of <A> ,"[""http://dbpedia.org/resource/Kenya_women's_national_football_team""]","[""http://dbpedia.org/resource/Kenya_women's_national_football_team""]",1.0,1.0
list some shawnee people,list some <A> people,['http://dbpedia.org/resource/Shawnee'],['http://dbpedia.org/resource/Shawnee'],1.0,1.0
Count the birthplaces of recepients of the National Museum of Racing and Hall of Fame.,count the birthplaces of recepients of the <A>.,['http://dbpedia.org/resource/National_Museum_of_Racing_and_Hall_of_Fame'],['http://dbpedia.org/resource/National_Racing_Museum_and_Hall_of_Fame'],0.0,0.0
What artist of Charing Cross Bridge influenced Dorothea Sharp in her career,what artist of <A> influenced <B> in her career,"['http://dbpedia.org/resource/Charing_Cross_Bridge_(Monet_series)', 'http://dbpedia.org/resource/Dorothea_Sharp']","['http://dbpedia.org/resource/Charing_Cross_Bridge', 'http://dbpedia.org/resource/Dorothea_Sharp']",0.5,0.5
Which military conflict took place in Israel and had commander as Jaber Al-Ahmad Al-Sabah,which military conflict took place in <A> and had commander as <B>,"['http://dbpedia.org/resource/Israel', 'http://dbpedia.org/resource/Jaber_Al-Ahmad_Al-Sabah']","['http://dbpedia.org/resource/1947_in_Israel', 'http://dbpedia.org/resource/Jaber_Al-Ahmad_Al-Sabah']",0.5,0.5
Which city is the resting place of the Martin Ragaway and Chuck Connors ,which city is the resting place of the <A> and <B> ,"['http://dbpedia.org/resource/Martin_Ragaway', 'http://dbpedia.org/resource/Chuck_Connors']","['http://dbpedia.org/resource/Martin_Ragaway', 'http://dbpedia.org/resource/Chuck_Connors']",1.0,1.0
Which religion is prevalent in the schools of the Ashanti region,which religion is prevalent in the schools of the <A>,['http://dbpedia.org/resource/Ashanti_Region'],['http://dbpedia.org/resource/Ashanti_Region'],1.0,1.0
What are some characters of series produced by Ricky Grevais,what are some characters of series produced by <A> grevais,['http://dbpedia.org/resource/Ricky_Gervais'],['http://dbpedia.org/resource/Ricky'],0.0,0.0
List down all the bands to which the writers of 03 Bonnie & Clyde are associated,list down all the bands to which the writers of 03 & <A> are associated,"[""http://dbpedia.org/resource/'03_Bonnie_&_Clyde""]",['http://dbpedia.org/resource/Bonnie'],0.0,0.0
What are the television shows whose company is Playtone,what are the television shows whose company is <A>,['http://dbpedia.org/resource/Playtone'],['http://dbpedia.org/resource/Playtone'],1.0,1.0
Which mainter of Pandaruan Bridge is also the land of Malaysia junior Hockey league ,which mainter of <A> is also the land of <B> ,"['http://dbpedia.org/resource/Pandaruan_Bridge', 'http://dbpedia.org/resource/Malaysia_Junior_Hockey_League']","['http://dbpedia.org/resource/Pandaruan_Bridge', 'http://dbpedia.org/resource/Malaysia_Junior_Hockey_League']",1.0,1.0
Organization holding stocks of  Galician and German wikipedias,organization holding stocks of <A> and <B>s,"['http://dbpedia.org/resource/Galician_Wikipedia', 'http://dbpedia.org/resource/German_Wikipedia']","['http://dbpedia.org/resource/Galician_Jews', 'http://dbpedia.org/resource/Other_Wikipedias']",0.0,0.0
In which broadcast area does the sister station of KFFG air ,in which broadcast area does the sister station of <A> air ,['http://dbpedia.org/resource/KFFG'],['http://dbpedia.org/resource/KFFG'],1.0,1.0
Name the river with mouth as Thames Estuary and passes through Reading Berkshire ,name the river with mouth as <A> and passes through <B> ,"['http://dbpedia.org/resource/Thames_Estuary', 'http://dbpedia.org/resource/Reading,_Berkshire']","['http://dbpedia.org/resource/Thames_Estuary', 'http://dbpedia.org/resource/Reading,_Berkshire']",1.0,1.0
"What is the alma mater of the person, whose child is Samuel Moreno Rojas","what is the alma mater of the person, whose child is <A>",['http://dbpedia.org/resource/Samuel_Moreno_Rojas'],['http://dbpedia.org/resource/Samuel_Moreno_Rojas'],1.0,1.0
What provides the services of Nintendo eShop and Nintendo Network,what provides the services of <A> and <B>,"['http://dbpedia.org/resource/Nintendo_eShop', 'http://dbpedia.org/resource/Nintendo_Network']","['http://dbpedia.org/resource/Nintendo_eShop', 'http://dbpedia.org/resource/Nintendo_Network']",1.0,1.0
Which Monty Python's movie is distributed by Cinema International Corporation ,which <A> movie is distributed by <B> ,"['http://dbpedia.org/resource/Monty_Python', 'http://dbpedia.org/resource/Cinema_International_Corporation']","['http://dbpedia.org/resource/Monty_Python', 'http://dbpedia.org/resource/Cinema_International_Corporation']",1.0,1.0
"Name the local authority of Trinity School, Brentwood ",name the local authority of <A> ,"['http://dbpedia.org/resource/Trinity_School,_Brentwood']","['http://dbpedia.org/resource/Trinity_School,_Brentwood']",1.0,1.0
What is the death place of the Abiye Abebe and is the birthplace of the Amsale Aberra,what is the death place of the <A> and is the birthplace of the <B>,"['http://dbpedia.org/resource/Abiye_Abebe', 'http://dbpedia.org/resource/Amsale_Aberra']","['http://dbpedia.org/resource/Abiye_Abebe', 'http://dbpedia.org/resource/Amsale_Aberra']",1.0,1.0
What is the label of Double Diamond (album) ,what is the label of <A> ,['http://dbpedia.org/resource/Double_Diamond_(album)'],['http://dbpedia.org/resource/Double_Diamond_(album)'],1.0,1.0
Count the number of cities around the American Mediterranean Sea,count the number of cities around the <A>,['http://dbpedia.org/resource/American_Mediterranean_Sea'],['http://dbpedia.org/resource/American_Mediterranean_Sea'],1.0,1.0
"What are some employees of Uni of California, santa cruz",what are some employees of of <A>,"['http://dbpedia.org/resource/University_of_California,_Santa_Cruz']",['http://dbpedia.org/resource/California-Santa_Cruz'],0.0,0.0
What is the parent company of PrivateCore,what is the parent company of <A>,['http://dbpedia.org/resource/PrivateCore'],['http://dbpedia.org/resource/PrivateCore'],1.0,1.0
"Over how many cities did the Bellaton MMA, Season 11 take place","over how many cities did the bellaton mma, <A> 11 take place",['http://dbpedia.org/resource/Bellator_MMA:_Season_Eleven'],['http://dbpedia.org/resource/1866_college_soccer_season'],0.0,0.0
Waddy wachtel did the music for what movies,<A> did the music for what movies,['http://dbpedia.org/resource/Waddy_Wachtel'],['http://dbpedia.org/resource/Waddy_Wachtel'],1.0,1.0
Is Baker's Dozen Donuts in the coffee industry,is <A> in the <B> industry,"[""http://dbpedia.org/resource/Baker's_Dozen_Donuts"", 'http://dbpedia.org/resource/Coffee']","[""http://dbpedia.org/resource/Baker's_Dozen_Donuts"", 'http://dbpedia.org/resource/Coffee']",1.0,1.0
Who are the writer of the singles whose music genre is Rhythm and blues ,who are the writer of the singles whose music genre is <A> ,['http://dbpedia.org/resource/Rhythm_and_blues'],['http://dbpedia.org/resource/Rhythm_and_blues'],1.0,1.0
Name the hockey team which has head coach as Mike babcock and is based in Toronto ,name the hockey team which has head coach as <B> and is based in <A> ,"['http://dbpedia.org/resource/Toronto', 'http://dbpedia.org/resource/Mike_Babcock']","['http://dbpedia.org/resource/Mike_Babcock', 'http://dbpedia.org/resource/Category:1960_in_Toronto']",0.5,0.5
Which incumbent of Al Gore presidential campaign wass also the president of Mike McCurry ,which incumbent of al wass also the <B> of <A> ,"['http://dbpedia.org/resource/Mike_McCurry_(press_secretary)', 'http://dbpedia.org/resource/Al_Gore_presidential_campaign,_2000']","['http://dbpedia.org/resource/Al_Gore_presidential_campaign', ""http://dbpedia.org/resource/AFC_President's_Cup""]",0.0,0.0
What show has writing of Erik Jendresen and Graham Yost,what show has writing of <A> and <B>,"['http://dbpedia.org/resource/Erik_Jendresen', 'http://dbpedia.org/resource/Graham_Yost']","['http://dbpedia.org/resource/Erik_Jendresen', 'http://dbpedia.org/resource/Graham_Yost']",1.0,1.0
Which range of mountains are there in canton of Fribourg,which range of mountains are there in <A>,['http://dbpedia.org/resource/Canton_of_Fribourg'],['http://dbpedia.org/resource/Fribourg'],0.0,0.0
Where in the us military did pierre r graham and edwin f hunter work,where in the us military did r <A> and f <B> work,"['http://dbpedia.org/resource/Pierre_R._Graham', 'http://dbpedia.org/resource/Edwin_F._Hunter']","['http://dbpedia.org/resource/City_Hunter', 'http://dbpedia.org/resource/Clan_Graham']",0.0,0.0
Count the number of ingredient of the foods which have one of the ingredient is Pork ,count the number of ingredient of the foods which have one of the ingredient is <A> ,['http://dbpedia.org/resource/Pork'],['http://dbpedia.org/resource/Pork'],1.0,1.0
In how many different highschools have people schooled in Penn State Nittany Lions football studied,in how many different highschools have people schooled in <A> studied,['http://dbpedia.org/resource/Penn_State_Nittany_Lions_football'],['http://dbpedia.org/resource/Penn_State_Nittany_Lions_football'],1.0,1.0
What are some products of the the company whose subsidiary is Sony Corp shareholders and subsidies,what some products of the the company whose subsidiary is shholders <A> subsidies,['http://dbpedia.org/resource/Sony_Corporation_shareholders_and_subsidiaries'],['http://dbpedia.org/resource/Sony_Corporation_shareholders_and_subsidiaries'],1.0,1.0
Who is associated to the predecessor of Dan Mica,who is associated to the predecessor of <A>,['http://dbpedia.org/resource/Dan_Mica'],['http://dbpedia.org/resource/Dan_Mica'],1.0,1.0
What is the show which opens with Gary Portnoy and Where Everybody Knows Your Name,what is the show which opens with <A> and <B>,"['http://dbpedia.org/resource/Gary_Portnoy', 'http://dbpedia.org/resource/Where_Everybody_Knows_Your_Name']","['http://dbpedia.org/resource/Gary_Portnoy', 'http://dbpedia.org/resource/Where_Everybody_Knows_Your_Name']",1.0,1.0
What is the birthplace of the netball player who is the relative of Rachel Rasmussen ,what is the birthplace of the netball player who is the relative of <A> ,['http://dbpedia.org/resource/Rachel_Rasmussen'],['http://dbpedia.org/resource/Rachel_Rasmussen'],1.0,1.0
What is the Location of the Dofinivka Estuary which is also the  birthplace of the Liliya Lobanova ,what is the location of the <A> which is also the birthplace of the <B> ,"['http://dbpedia.org/resource/Dofinivka_Estuary', 'http://dbpedia.org/resource/Liliya_Lobanova']","['http://dbpedia.org/resource/Dofinivka_Estuary', 'http://dbpedia.org/resource/']",0.5,0.5
For how many different teams have the players debuted in Houston Astros played,for how many different teams have the players debuted in <A> played,['http://dbpedia.org/resource/Houston_Astros'],['http://dbpedia.org/resource/Houston_Astros'],1.0,1.0
In which races did the horses of Mon Capitaine take part,in which races did the horses of <A> take part,['http://dbpedia.org/resource/Mon_Capitaine'],['http://dbpedia.org/resource/Capitaine'],0.0,0.0
What is the profession of Claiborne Pell ,what is the profession of <A> ,['http://dbpedia.org/resource/Claiborne_Pell'],['http://dbpedia.org/resource/Claiborne_Pell'],1.0,1.0
Name few TV shows aired by Prime Time Entertainment Network,name few tv shows aired by <A>,['http://dbpedia.org/resource/Prime_Time_Entertainment_Network'],['http://dbpedia.org/resource/Prime_Time_Entertainment_Network'],1.0,1.0
What is the ethnicity of the Maike Evers and state of origin of the Theodor Hillenhinrichs ,what is the ethnicity of the <A> and state of origin of the <B> ,"['http://dbpedia.org/resource/Maike_Evers', 'http://dbpedia.org/resource/Theodor_Hillenhinrichs']","['http://dbpedia.org/resource/Maike_Evers', 'http://dbpedia.org/resource/Theodor_Hillenhinrichs']",1.0,1.0
Is N. C. Wyeth the illustration by of The Mysterious Stranger,is <B> the illustration by of <A>,"['http://dbpedia.org/resource/The_Mysterious_Stranger', 'http://dbpedia.org/resource/N._C._Wyeth']","['http://dbpedia.org/resource/N._C._Wyeth', 'http://dbpedia.org/resource/Mysterious_Stranger']",0.5,0.5
List the awards given to the key people in Pixar ,list the awards given to the key people in <A> ,['http://dbpedia.org/resource/Pixar'],['http://dbpedia.org/resource/Pixar'],1.0,1.0
Which fictional character portrayed in Terminator 2: Judgment Day is painted by Josh Friedman,which fictional character portrayed in <A> is painted by <B>,"['http://dbpedia.org/resource/Terminator_2:_Judgment_Day', 'http://dbpedia.org/resource/Josh_Friedman']","['http://dbpedia.org/resource/Terminator_2:_Judgment_Day', 'http://dbpedia.org/resource/Josh_Friedman']",1.0,1.0
What is the common ethnicity of the Maike Evers and Francisco Lachowski ,what is the common ethnicity of the <A> and <B> ,"['http://dbpedia.org/resource/Maike_Evers', 'http://dbpedia.org/resource/Francisco_Lachowski']","['http://dbpedia.org/resource/Maike_Evers', 'http://dbpedia.org/resource/Francisco_Lachowski']",1.0,1.0
Count the different religions followed by Second Lieutenants in military.,count the different religions followed by <A>s in military.,['http://dbpedia.org/resource/Second_lieutenant'],['http://dbpedia.org/resource/Deputy_Lieutenants'],0.0,0.0
What is the base currency of the country which operates the Marion Dufresne,what is the base currency of the country which operates the <A>,['http://dbpedia.org/resource/Marion_Dufresne_(1995)'],['http://dbpedia.org/resource/Marion_Dufresne'],0.0,0.0
"What nicknames do the universities in Norton, Massachusetts have",what nicknames do the universities in <A> have,"['http://dbpedia.org/resource/Norton,_Massachusetts']","['http://dbpedia.org/resource/Norton,_Massachusetts']",1.0,1.0
What is the official residence of the senator who is the deputy of Everett Dirksen,what is the official residence of the senator who is the deputy of <A>,['http://dbpedia.org/resource/Everett_Dirksen'],['http://dbpedia.org/resource/Everett_Dirksen'],1.0,1.0
"Which  office holder's resting place is Alta Mesa Memorial Park and Henry E. Catto, Jr. as predecessor ",which office holder resting place is <A> and <B> as predecessor ,"['http://dbpedia.org/resource/Alta_Mesa_Memorial_Park', 'http://dbpedia.org/resource/Henry_E._Catto,_Jr.']","['http://dbpedia.org/resource/Alta_Mesa_Memorial_Park', 'http://dbpedia.org/resource/Henry_E._Catto_Jr.']",0.5,0.5
Name the movie whose producer is Michael Deeley and music is given by Vangelis ,name the movie whose producer is <A> and music is given by <B> ,"['http://dbpedia.org/resource/Michael_Deeley', 'http://dbpedia.org/resource/Vangelis']","['http://dbpedia.org/resource/Michael_Deeley', 'http://dbpedia.org/resource/Vangelis']",1.0,1.0
People born in Saint-Amand-en-Puisaye are famous for what things ,people born in <A> are famous for what things ,['http://dbpedia.org/resource/Saint-Amand-en-Puisaye'],['http://dbpedia.org/resource/Saint-Amand-en-Puisaye'],1.0,1.0
Radios on what topics can be tuned in to in Washington DC,radios on what topics can be tuned in to in <A> dc,"['http://dbpedia.org/resource/Washington,_D.C.']","['http://dbpedia.org/resource/Category:1793_in_Washington,_D.C.']",0.0,0.0
List the goverener of Winston Bryant,list the goverener of <A>,['http://dbpedia.org/resource/Winston_Bryant'],['http://dbpedia.org/resource/Winston_Bryant'],1.0,1.0
Name the movie whose director is Stanley Kubrick and editor is Anthony Harvey,name the movie whose director is <B> and editor is <A>,"['http://dbpedia.org/resource/Anthony_Harvey', 'http://dbpedia.org/resource/Stanley_Kubrick']","['http://dbpedia.org/resource/Stanley_Kubrick', 'http://dbpedia.org/resource/Anthony_Harvey']",1.0,1.0
Name the musician who was given label by Celluloid Records and has been associated with Africa'70 ,name the musician who was given label by <A> <B> has been associated with africa'70 ,"['http://dbpedia.org/resource/Celluloid_Records', ""http://dbpedia.org/resource/Africa_'70_(band)""]",['http://dbpedia.org/resource/Celluloid_Records'],1.0,0.5
"List all the movies whose directors were born in Kenosha, Wisconsin",list all the movies whose directors were born in <A>,"['http://dbpedia.org/resource/Kenosha,_Wisconsin']","['http://dbpedia.org/resource/Kenosha,_Wisconsin']",1.0,1.0
List down the TV shows whose producer is Stephen E. Ambros and writer is John Orloff ,list down the tv shows whose producer is e. <A> and writer is <B> ,"['http://dbpedia.org/resource/Stephen_E._Ambrose', 'http://dbpedia.org/resource/John_Orloff']","['http://dbpedia.org/resource/Kirkby_Stephen', 'http://dbpedia.org/resource/John_Orloff']",0.5,0.5
Does Walson Augustin play for the Brothers Union,does <A> play for the <B>,"['http://dbpedia.org/resource/Walson_Augustin', 'http://dbpedia.org/resource/Brothers_Union']","['http://dbpedia.org/resource/Walson_Augustin', 'http://dbpedia.org/resource/Brothers_Union']",1.0,1.0
What are the prizes won by the animator of The Skeleton Dance ,what are the prizes won by the animator of <A> ,['http://dbpedia.org/resource/The_Skeleton_Dance'],['http://dbpedia.org/resource/Skeleton_Dance'],0.0,0.0
List the Swedish newspaper headquarted in Stockholm  ,list the <A> newspaper headquarted in <B> ,"['http://dbpedia.org/resource/Swedish_language', 'http://dbpedia.org/resource/Stockholm']","['http://dbpedia.org/resource/Category:1834_Swedish_novels', 'http://dbpedia.org/resource/1989_Stockholm_Open']",0.0,0.0
Which educational institutes have campuses at Iowa and Indiana ,which educational institutes have campuses at <A> and <B> ,"['http://dbpedia.org/resource/Iowa', 'http://dbpedia.org/resource/Indiana']","['http://dbpedia.org/resource/Category:1838_in_Iowa', 'http://dbpedia.org/resource/Category:1805_in_Indiana']",0.0,0.0
What mascot of the Galatasaray Handball Team is also the team name of Cristo Rey Jesuit high School ,what mascot of the <B> is also the team name of <A> ,"['http://dbpedia.org/resource/Cristo_Rey_Jesuit_High_School_(Chicago)', 'http://dbpedia.org/resource/Galatasaray_Handball_Team']","['http://dbpedia.org/resource/Galatasaray_Handball_Team', 'http://dbpedia.org/resource/Cristo_Rey_Jesuit_High_School']",0.5,0.5
List down the associated musical artist of the writer of Rain Is a Good Thing ,list down the associated musical artist of the writer of <A> ,['http://dbpedia.org/resource/Rain_Is_a_Good_Thing'],['http://dbpedia.org/resource/Rain_Is_a_Good_Thing'],1.0,1.0
Which countries led by Elizabeth II,which countries led by <A>,['http://dbpedia.org/resource/Elizabeth_II'],['http://dbpedia.org/resource/Elizabeth_II'],1.0,1.0
Who is the developer of Dart (programming language) ,who is the developer of <A> ,['http://dbpedia.org/resource/Dart_(programming_language)'],['http://dbpedia.org/resource/Dart_(programming_language)'],1.0,1.0
How many different writers have written for Jump Square,how many different writers have written for <A>,['http://dbpedia.org/resource/Jump_Square'],['http://dbpedia.org/resource/Jump_Square'],1.0,1.0
Which official residence of hugh Scott is also the origin of Long Rifle ,which official residence of <B> is also the origin of <A> ,"['http://dbpedia.org/resource/Long_rifle', 'http://dbpedia.org/resource/Hugh_Scott']","['http://dbpedia.org/resource/Hugh_Scott', 'http://dbpedia.org/resource/Long_Rifle']",0.5,0.5
What is the base currency of the Benelux which can be used in Republic of Montenegro,what is the base currency of the <A> which can be used in of <B>,"['http://dbpedia.org/resource/Benelux', 'http://dbpedia.org/resource/Republic_of_Montenegro_(1992–2006)']","['http://dbpedia.org/resource/Category:1570s_in_the_Dutch_Republic', 'http://dbpedia.org/resource/Benelux']",0.5,0.5
How many politicians reside in Cape Town,how many politicians reside in <A>,['http://dbpedia.org/resource/Cape_Town'],['http://dbpedia.org/resource/Cape_Town'],1.0,1.0
Who wrote the mangas produced by Masahike Minami,who wrote the mangas produced by masahike <A>,['http://dbpedia.org/resource/Masahiko_Minami'],['http://dbpedia.org/resource/Minami'],0.0,0.0
Who is the political figure whose military branch is Colonial troops,who is the political figure whose military branch is <A>,['http://dbpedia.org/resource/Colonial_troops'],['http://dbpedia.org/resource/Colonial_troops'],1.0,1.0
How many architects are there who have made something used by Oakland athletics,how many architects are there who have made something used by <A>,['http://dbpedia.org/resource/Oakland_Athletics'],['http://dbpedia.org/resource/Oakland_Athletics'],1.0,1.0
Who has canonized someone who's a doctor of the church,who has canonized someone who a <A>,['http://dbpedia.org/resource/Doctor_of_the_Church'],['http://dbpedia.org/resource/Doctor_of_the_Church'],1.0,1.0
"Give me all magazines whose founder died in Berkeley, California",give me all magazines whose founder died in <A>,"['http://dbpedia.org/resource/Berkeley,_California']",['http://dbpedia.org/resource/Berkeley_California'],0.0,0.0
Give me a count of musical artists collaborating with Waylon Jennings,give me a count of musical artists collaborating with <A>,['http://dbpedia.org/resource/Waylon_Jennings'],['http://dbpedia.org/resource/Waylon_Jennings'],1.0,1.0
Cologny and Lancy are the neighboring municipalities of which place ,<A> and <B> are the neighboring municipalities of which place ,"['http://dbpedia.org/resource/Cologny', 'http://dbpedia.org/resource/Lancy']","['http://dbpedia.org/resource/Cologny', 'http://dbpedia.org/resource/Lancy']",1.0,1.0
Who are the spouse of the actors of Wrongfully Accused,who are the spouse of the actors of <A>,['http://dbpedia.org/resource/Wrongfully_Accused'],['http://dbpedia.org/resource/Wrongfully_Accused'],1.0,1.0
Which scientist is known for writing Philosophi Naturalis Principia Mathematica,which scientist is known for writing <A>,['http://dbpedia.org/resource/Philosophiæ_Naturalis_Principia_Mathematica'],['http://dbpedia.org/resource/Philosophiæ_Naturalis_Principia_Mathematica'],1.0,1.0
What is the profession of the William Luther Hill and also the office of the Richard Coke ,what is the profession of the <A> and also the office of the <B> ,"['http://dbpedia.org/resource/William_Luther_Hill', 'http://dbpedia.org/resource/Richard_Coke']","['http://dbpedia.org/resource/William_Luther_Hill', 'http://dbpedia.org/resource/Richard_Coke']",1.0,1.0
